cluster_lat,cluster_lon,hhsize,con_norm_day,cons_pc
-14.272959,35.256432,72,98.85361756686885,1.3729669106509563
-14.265231,33.80856,74,185.17144052985793,2.502316763916999
-14.263875,34.51864,71,86.20272168777676,1.214122840672912
-14.260532,33.774799,58,137.06611235306005,2.363208833673449
-14.252291,33.724729,66,94.11236229878932,1.4259448833149897
-14.23632,33.797774,68,162.695763719861,2.392584760586191
-14.230789,34.513181,91,160.6260543002591,1.7651214758270233
-14.219633,35.025718,57,103.54058639815955,1.816501515757185
-14.213324,35.407836,62,93.93099225625254,1.5150160041331053
-14.200352,34.103045,57,115.48881192384708,2.0261195074359137
-14.193944,34.379958,69,145.092008884674,2.102782737459043
-14.185037,33.870781,79,171.49945337766323,2.1708791566792813
-14.167398,33.967162,82,178.50712296841297,2.176916133761134
-14.166801,34.19226,66,123.68207673166889,1.8739708595707407
-14.157104,33.551782,67,84.54485561792038,1.2618635166853787
-14.156098,33.857402,69,120.41599931717568,1.7451594103938504
-14.147413,34.072092,62,98.20042030683679,1.5838777468844643
-14.142451,33.763861,67,112.39572422159873,1.6775481227104287
-14.14077,34.056561,70,148.57349391111163,2.1224784844444518
-14.128157,33.377554,83,275.91760687639635,3.3243085165830886
-14.127521,33.662751,70,113.96528438876145,1.6280754912680206
-14.123186,33.59488,68,94.72677489288138,1.3930408072482556
-14.112681,34.870719,64,100.99515412598167,1.5780492832184636
-14.111488,34.512174,71,110.74510671469822,1.5597902354182849
-14.101096,33.807346,80,184.53909512310892,2.3067386890388617
-14.100373,34.916601,63,171.76121013457484,2.7263684148345213
-14.100208,34.235927,77,110.02190032461212,1.4288558483715859
-14.096687,33.960052,59,116.87807492968999,1.980984320842203
-14.095697,34.168091,75,96.62691914636645,1.2883589219515525
-14.087961,33.325564,68,125.49016785631483,1.8454436449458063
-14.082816,34.905699,73,2088.454653009246,28.60896784944173
-14.079133,34.532966,63,106.82817773689632,1.6956853609031162
-14.074178,35.196788,77,148.59287042838412,1.9297775380309625
-14.055466,34.244042,84,125.33285458388013,1.4920577926652396
-14.046295,33.798679,56,124.23432647266546,2.2184701155833118
-14.038697,34.511056,92,175.61521392276663,1.9088610208996373
-14.03793,33.805057,62,304.91156983963754,4.9179285458006055
-14.036065,33.682929,73,128.7017879449101,1.7630381910261659
-14.029786,33.712149,95,280.81893729525933,2.955988813634309
-14.027634,34.036002,72,128.82769979646412,1.7892736082842238
-14.02546,33.790943,75,391.62250698453033,5.2216334264604045
-14.023146,33.749996,86,718.7680931579678,8.357768525092649
-14.022649,33.81761,82,257.62412191247347,3.141757584298457
-14.020513,33.594596,73,197.06606039003876,2.6995350738361474
-14.018558,33.809094,68,486.0211475332191,7.147369816664987
-14.016298,33.806101,79,300.75666355323557,3.8070463740915894
-14.012712,33.737374,92,313.5115859394208,3.407734629776313
-14.012397,33.802123,62,411.5467554830616,6.63785089488809
-14.008755,33.728111,72,246.68955169583748,3.4262437735532982
-14.007835,33.70938,75,298.0313773571477,3.9737516980953025
-14.005091,34.196053,61,96.31203517366568,1.5788858225191094
-14.005029,33.794591,68,367.7097042923716,5.407495651358406
-14.004444,33.469742,59,105.51985409961341,1.7884721033832782
-14.003753,33.805576,75,428.56244548259434,5.714165939767924
-14.002539,33.846601,66,276.80690862771405,4.194044070116879
-14.001754,33.785388,70,260.1658954866241,3.716655649808916
-13.998383,33.808134,62,312.1694618687233,5.03499132046328
-13.996385,33.708036,63,155.96158215479397,2.4755806691237137
-13.989487,34.507137,65,97.75466332704917,1.503917897339218
-13.987618,33.471434,59,120.47434253011437,2.0419380089849892
-13.983474,33.798561,81,368.38662330823365,4.547983003805354
-13.982346,33.806385,50,303.21049309580945,6.064209861916189
-13.98172,33.97522,74,113.91569610936547,1.539401298775209
-13.981202,33.811192,82,295.05579252886025,3.598241372303174
-13.981185,33.794726,83,438.1126312889898,5.278465437216744
-13.97756,33.263427,86,202.38507761126834,2.353314855944981
-13.959151,33.741979,91,278.9172355437124,3.0650245664144222
-13.956877,33.740034,50,243.3828442517535,4.86765688503507
-13.956563,33.771997,60,726.0649904770005,12.101083174616674
-13.950627,34.08006,68,113.46325913597448,1.6685773402349189
-13.94947,33.081072,64,117.27290576132877,1.832389152520762
-13.947389,33.823267,68,254.6966482371151,3.7455389446634575
-13.946321,33.186604,67,114.68471361229354,1.7117121434670677
-13.943037,33.434141,66,99.90015202008672,1.513638666971011
-13.941496,33.820622,72,172.32691316544657,2.3934293495200913
-13.937334,33.768276,68,196.01706704346992,2.8826039271098516
-13.935473,33.443104,75,159.94599840491827,2.132613312065577
-13.930634,34.533073,71,104.08279764736905,1.4659548964418176
-13.920888,32.966397,77,173.51521595035894,2.2534443629916745
-13.920552,33.765325,65,201.14658077590389,3.094562781167752
-13.916922,33.1276,76,156.11894655470368,2.0541966651934693
-13.900288,33.77319,58,216.96016436802844,3.740692489103939
-13.899852,33.794876,77,236.42745419519355,3.0704864181193967
-13.89782,33.760477,66,484.65520124219796,7.343260624881787
-13.895495,34.491033,55,78.68749373738166,1.43068170431603
-13.893669,33.805097,73,425.5951397243468,5.830070407182832
-13.887295,33.74622,80,352.00470690277734,4.400058836284717
-13.885932,33.764391,69,364.6626902037562,5.284966524692119
-13.885676,34.475131,65,100.83398421062617,1.5512920647788642
-13.881585,34.356424,67,108.01735525919251,1.6121993322267538
-13.871693,33.228082,70,139.303371581247,1.9900481654463857
-13.870775,33.394422,71,149.38349078155312,2.103992827909199
-13.852853,33.513603,73,196.23304302582727,2.688123877066127
-13.851904,34.529105,69,116.0146844633463,1.6813722385992218
-13.846168,34.585541,63,99.52731037937558,1.579798577450406
-13.835717,33.897107,63,113.91927642519369,1.8082424829395822
-13.830846,34.42995,58,84.52173754428077,1.457271336970358
-13.825714,33.777982,65,148.2561421922481,2.280863726034586
-13.819115,33.174092,67,86.67651661677156,1.293679352489128
-13.811588,33.915943,59,100.98044831243843,1.7115330222447191
-13.804444,32.987776,60,117.17994686052954,1.952999114342159
-13.803408,32.901011,70,296.6690887694558,4.238129839563655
-13.80165,33.52983,65,132.3627807403685,2.036350472928746
-13.79991,33.116582,68,129.513933760819,1.9046166729532203
-13.787503,34.466146,66,171.8978354799499,2.6045126587871197
-13.785994,32.860543,62,164.87023452940696,2.659197331119467
-13.781343,34.442408,68,474.11848554005195,6.972330669706646
-13.780298,34.294294,79,133.4288707564912,1.6889730475505214
-13.779716,34.32197,61,67.40998866776427,1.1050817814387586
-13.776575,34.403131,66,91.56355362386451,1.387326570058553
-13.77625,34.010906,67,196.06826931977176,2.9263920793995783
-13.772572,33.014152,69,288.4502234203019,4.180438020584085
-13.764306,33.812489,72,183.39479638325915,2.5471499497674883
-13.76407,33.614923,62,126.22661616296013,2.035913163918712
-13.763297,33.932837,62,87.54740133646663,1.412054860265591
-13.750254,34.58358,75,156.3011931250806,2.084015908334408
-13.747769,34.455568,51,101.710224583064,1.9943181290796863
-13.73958,33.123693,70,88.98181646775467,1.2711688066822096
-13.736363,34.240636,62,130.41432281345018,2.103456819571777
-13.728265,33.301121,64,97.5554663077181,1.5243041610580954
-13.725164,35.039178,56,75.54816849527695,1.3490744374156598
-13.714481,33.687636,68,74.83298971558705,1.10048514287628
-13.713232,33.458309,58,108.37757259130628,1.8685788377811428
-13.707395,34.373415,74,118.7176186026916,1.6042921432796162
-13.70606,32.988531,68,142.06548935383532,2.0891983728505195
-13.700251,33.84987,55,127.97771666494997,2.326867575726363
-13.681329,34.128822,69,160.32960685526098,2.3236174906559564
-13.666854,33.204111,81,159.4377316213876,1.9683670570541678
-13.660567,34.240615,58,70.566276096259,1.2166599326941208
-13.656155,33.060158,80,273.97330897527587,3.4246663621909486
-13.649155,34.042664,70,130.6868048016187,1.8669543543088387
-13.645875,33.64561,59,150.01802770684213,2.5426784357091887
-13.639242,33.637618,64,107.74354554819031,1.6834928991904736
-13.637108,33.902552,56,129.50896743285676,2.3126601327295853
-13.629989,33.414507,76,370.34808810458384,4.8730011592708395
-13.628619,33.495548,86,137.49606656639688,1.5987914717022893
-13.605708,34.138884,53,82.92825170820674,1.5646839944944668
-13.599289,34.482196,78,125.58429473145574,1.610055060659689
-13.597231,34.861869,59,86.24282452745004,1.461742788600848
-13.592628,34.078702,66,99.0473457368296,1.5007173596489334
-13.59236,34.435331,59,110.52368973451337,1.8732828768561587
-13.579327,33.185907,68,91.36099870316852,1.3435440985760077
-13.577768,33.56351,64,168.96681869046694,2.640106542038546
-13.572201,32.859582,68,94.40773348059744,1.3883490217734917
-13.564182,33.359249,68,145.4210911760201,2.1385454584708836
-13.557205,32.897253,73,160.08321579451763,2.1929207643084605
-13.553265,33.192122,72,170.8309192677037,2.3726516564958846
-13.552698,34.315225,79,130.0130576786035,1.645734907324095
-13.54501,33.75642,79,133.5286367732928,1.6902359085226935
-13.543769,32.993232,53,170.78147681102828,3.2222920153024206
-13.536814,33.735148,57,285.67614012757343,5.011862107501289
-13.529607,33.912972,79,119.2695819701462,1.5097415439259014
-13.520882,34.376954,69,157.12287849228107,2.277143166554798
-13.514585,34.282768,62,113.75965266834334,1.8348331075539248
-13.510144,33.614385,74,203.27018929690993,2.7468944499582424
-13.505623,33.83564,71,90.63665726324311,1.2765726375104662
-13.488871,33.054046,88,156.2330463680124,1.7753755269092317
-13.48157,33.433947,73,126.22534056229942,1.7291142542780742
-13.47578,33.865843,78,132.71911039498517,1.7015270563459637
-13.472007,33.602711,81,208.29974026128633,2.571601731620819
-13.463495,33.749036,77,165.25162022769385,2.146124938021998
-13.445443,33.262719,64,120.21664573238608,1.8783850895685326
-13.444772,34.030135,69,167.77506868031304,2.4315227344972903
-13.423647,33.82757,66,117.54658914569038,1.781008926449854
-13.423027,34.097944,65,91.59503064178995,1.4091543175659993
-13.421973,33.524336,89,128.79618100122445,1.4471481011373535
-13.408561,33.964834,70,186.12515553893022,2.6589307934132886
-13.405444,33.38039,74,210.3890820344753,2.843095703168585
-13.397418,34.265175,92,134.9810334574377,1.4671851462764967
-13.395012,33.10138,60,122.69302269038138,2.0448837115063565
-13.375275,33.869728,69,109.40997059609178,1.585651747769446
-13.368588,33.956473,75,140.74601196941538,1.8766134929255385
-13.365946,33.737434,73,180.4907378978203,2.472475861613977
-13.362015,34.264738,74,121.6771352791132,1.644285611879908
-13.360181,33.496079,65,129.31751095409138,1.9895001685244826
-13.359734,33.346812,67,101.16927660026053,1.5099892029889632
-13.352253,33.922143,70,364.6002931987615,5.208575617125164
-13.345048,34.124701,86,85.98119350036026,0.999781319771631
-13.336095,33.755512,57,107.35959730902532,1.8835017071758828
-13.334414,33.993416,71,96.40414440346962,1.357804850753093
-13.328711,33.1627,76,165.20455032458665,2.1737440832182453
-13.319855,34.074362,64,101.33846457691183,1.5834135090142474
-13.31979,33.764741,86,96.70568211579545,1.1244846757650635
-13.308778,33.884552,73,122.36586852155608,1.6762447742678914
-13.305415,33.797999,69,171.83909776980124,2.4904217068087138
-13.29812,34.107571,85,133.58727998713545,1.5716150586721818
-13.272203,34.311688,73,83.68572345353274,1.146379773336065
-13.25146,34.257029,82,174.26112721655312,2.125135697762843
-13.242706,34.007169,56,108.26963731911935,1.9333863806985598
-13.242061,33.638782,59,108.40304799963536,1.8373397966039893
-13.241522,33.872457,69,123.98014971206916,1.7968137639430313
-13.230821,33.569775,71,121.34320741613695,1.7090592593822105
-13.226167,33.74038,78,121.14289315206001,1.5531140147700002
-13.222906,33.832923,80,144.73619806451194,1.8092024758063991
-13.217297,33.96869,61,131.46983063588223,2.1552431251783974
-13.217199,33.757794,84,198.59514430791495,2.364227908427559
-13.209255,34.326557,81,155.82872353164439,1.9238114016252392
-13.175196,33.80253,59,133.12539298526906,2.256362592970662
-13.147556,33.848971,79,119.45598707427405,1.5121011022060007
-13.114606,33.844348,57,177.22086809789434,3.109138036805164
-13.102273,34.285371,83,170.35107518255018,2.0524225925608457
-13.094518,33.478406,71,122.53397347107126,1.7258306122686093
-13.092839,33.373104,83,153.92266142213097,1.8544898966521803
-13.082668,33.753587,88,206.8015584259161,2.35001770938541
-13.052256,34.245021,75,151.13086176302113,2.0150781568402816
-13.045424,34.323395,78,122.00203247827294,1.5641286215163197
-13.039493,33.484268,66,174.5566794333895,2.6447981732331742
-13.036576,33.838871,64,108.86005958893287,1.700938431077076
-13.02936,33.759258,75,137.94482932447247,1.8392643909929662
-13.015882,33.461245,91,194.49140846748017,2.1372682249173645
-12.961161,34.269784,75,141.2047181261533,1.8827295750153772
-12.953096,34.270535,79,253.6137901996437,3.2103011417676415
-12.934259,33.523125,73,178.1408725942474,2.4402859259485945
-12.933083,33.60355,74,122.95447248350331,1.6615469254527475
-12.931315,34.286991,84,203.2948084692372,2.420176291300443
-12.915144,34.265595,69,143.83480178072898,2.084562344648246
-12.910544,33.939109,80,167.67248746935218,2.095906093366902
-12.903751,34.270026,71,126.9221175292454,1.787635458158386
-12.864382,33.65154,85,133.7153043782116,1.5731212279789601
-12.864215,33.448411,69,111.70185336420536,1.6188674400609473
-12.832109,34.249029,72,141.48131120098017,1.9650182111247245
-12.768201,34.200761,104,122.44675586741292,1.177372652571278
-12.75019,33.755312,65,90.87406819082618,1.398062587551172
-12.736754,33.335215,76,191.5115508146465,2.519888826508507
-12.690471,33.427711,79,122.07132990193838,1.5452067076194733
-12.68101,33.80395,72,109.33125517322514,1.5184896551836826
-12.677904,34.179679,96,221.4199682575171,2.30645800268247
-12.636775,33.502301,67,117.15921576357854,1.7486450113966947
-12.553069,33.310314,70,116.63603248947722,1.6662290355639602
-12.549529,33.519392,90,192.12598887300626,2.1347332097000695
-12.547721,34.12495,80,356.85795561177076,4.460724445147134
-12.524268,33.670876,54,83.48918565972126,1.5460960307355789
-12.497686,34.15169,71,299.99147106183324,4.225231986786383
-12.480156,34.125547,81,175.1739090120972,2.1626408520012
-12.474514,34.069092,56,180.77477429746313,3.2281209695975557
-12.435457,34.170292,53,174.36238786650563,3.289856374839729
-12.375627,33.719306,81,154.29157002711818,1.9048341978656567
-12.35673,33.55738,85,275.9240668428115,3.2461654922683705
-12.356494,34.016562,90,152.9621918171085,1.6995799090789834
-12.314757,33.431981,78,179.5667957901327,2.3021384075658036
-12.255721,33.575487,70,148.72138142570108,2.1245911632243013
-12.213252,34.00483,83,155.28874617510786,1.870948749097685
-12.164785,33.430374,70,122.55179607119453,1.7507399438742075
-12.095548,34.734085,68,137.3847347985643,2.02036374703771
-12.081014,34.73933,71,192.70738783976816,2.7141885611234953
-12.068157,34.049511,89,117.66957877358485,1.322130098579605
-12.062353,34.744459,81,202.57725683756968,2.500953788118144
-12.054302,34.742048,82,230.02812814841798,2.805221074980707
-12.05268,34.743996,69,263.3589686360434,3.81679664689918
-12.048716,34.735788,79,170.33721884106262,2.1561673271020587
-12.048123,34.726956,70,169.40515661606875,2.420073665943839
-12.032028,34.62685,77,167.56553754496196,2.1761758122722332
-12.026138,34.625649,72,169.88714546895824,2.3595436870688644
-12.024975,33.32538,67,133.6273022562742,1.9944373471085701
-12.023432,33.985497,63,99.13219745139604,1.573526943672953
-12.020478,34.623074,85,138.87175095042198,1.633785305299082
-12.018345,34.620035,94,188.63794600187444,2.006786659594409
-12.01483,34.614247,70,185.4328242750355,2.6490403467862214
-11.998786,33.528231,58,107.76836067601519,1.8580751840692273
-11.95341,33.367064,82,160.3571991797832,1.9555755997534539
-11.926179,34.136756,70,179.70369825835868,2.567195689405124
-11.906333,33.608928,67,277.03876874281514,4.13490699616142
-11.869863,34.132379,99,177.69433039989215,1.794892226261537
-11.855015,34.118278,88,181.28992797177236,2.0601128178610497
-11.843331,33.53769,58,113.30049869858495,1.9534568741135336
-11.77845,34.182041,94,151.78277526586925,1.6147103751688219
-11.766983,34.05228,71,107.6069494469352,1.5155908372807776
-11.759265,34.213486,94,158.0491468006121,1.6813739021341714
-11.744547,34.192356,95,164.56955862339152,1.7323111434041212
-11.709117,34.072019,105,224.07828064436822,2.134078863279697
-11.704716,33.676888,55,221.06483204150982,4.019360582572906
-11.687144,34.31454,95,139.75955697442103,1.471153231309695
-11.671303,34.026398,82,111.708476262146,1.3622984910017804
-11.652508,33.469931,65,164.7899218205602,2.535229566470157
-11.641962,33.431836,66,111.10237854722024,1.6833693719275793
-11.632151,34.235546,101,138.02219971676095,1.3665564328392172
-11.614042,34.284334,72,176.6237759803966,2.4531079997277305
-11.597419,34.289879,75,215.14986023936666,2.8686648031915554
-11.585584,34.239631,84,202.95301911042364,2.416107370362186
-11.569838,34.286378,89,190.7234902172013,2.1429605642382166
-11.520091,33.99345,90,140.47773287852667,1.5608636986502964
-11.506254,34.149293,88,188.52331740713151,2.14231042508104
-11.499307,33.394599,67,119.73874926583333,1.7871455114303483
-11.482671,34.030325,75,192.9664145486656,2.5728855273155413
-11.481095,34.032312,70,213.50593963593482,3.050084851941926
-11.471044,34.014915,72,230.44805938725588,3.200667491489665
-11.462884,33.866583,79,133.60220025755834,1.691167091867827
-11.459434,34.009584,72,479.3951214664669,6.658265575923151
-11.458178,34.013903,68,327.3164868210319,4.8134777473681165
-11.45481,34.03332,56,361.5762311686966,6.456718413726725
-11.454062,34.013881,59,267.431619369548,4.532739311348271
-11.453559,34.015381,58,257.8480471230279,4.445655984879791
-11.452838,34.01643,69,526.8533880781137,7.635556348958169
-11.451314,34.008785,57,255.0762954023119,4.475022726356349
-11.448798,34.022058,70,350.1722172298111,5.002460246140159
-11.444968,33.98243,83,283.62842268405353,3.417209911856067
-11.444414,34.024958,63,253.5149681512038,4.0240471135111715
-11.443987,33.818765,68,213.2184675495468,3.1355656992580414
-11.443483,34.002229,59,333.6046577583321,5.65431623319207
-11.441438,33.997204,61,250.12893792168032,4.100474392158694
-11.439132,34.004179,90,263.42409409753554,2.926934378861506
-11.438511,34.022644,71,289.32895033869386,4.075055638573153
-11.430612,34.025354,64,264.5996943905911,4.134370224852986
-11.429687,34.003117,84,249.5334253845391,2.9706360164826084
-11.428555,33.985418,71,171.00335413742786,2.4084979455975755
-11.425324,34.017434,62,372.6637322175061,6.010705358346873
-11.415627,34.018966,75,260.8086744791889,3.4774489930558516
-11.413241,34.216314,93,161.40923610316239,1.7355831839049718
-11.39583,33.986905,69,292.7094691457744,4.242166219503977
-11.381057,33.974639,71,197.83846603314964,2.7864572680725304
-11.375006,34.077967,62,122.48183279671635,1.9755134322051024
-11.350481,33.458365,63,137.7696208389636,2.1868193783962475
-11.330067,33.888153,68,185.2281818812059,2.7239438511942042
-11.291592,33.453704,67,148.10581697137422,2.210534581662302
-11.256585,34.199931,75,112.86036315483435,1.504804842064458
-11.240231,33.864865,72,169.927798376602,2.360108310786139
-11.196191,33.965921,72,109.98898069623893,1.5276247318922074
-11.158936,34.192383,89,111.47953399403347,1.2525790336408256
-11.058599,33.933521,53,105.38471562874524,1.9883908609197216
-11.025932,33.845638,57,139.15689822874373,2.441349091732346
-11.025597,33.841177,70,215.74816131276197,3.0821165901823138
-11.02323,33.537786,84,152.3075914361376,1.8131856123349717
-11.01095,33.854296,77,416.3135195813216,5.406669085471709
-10.998117,33.830001,71,134.20892403537854,1.890266535709557
-10.977621,33.65402,72,113.31061219059802,1.5737585026471947
-10.970504,33.738524,74,163.65740865999004,2.211586603513379
-10.961302,33.649999,60,108.69611943976574,1.8116019906627623
-10.960315,33.92762,73,125.57083209141979,1.7201483848139698
-10.959156,34.010848,71,113.00939059328307,1.5916815576518744
-10.94494,33.766007,54,92.75745795085473,1.7177307027936062
-10.916977,34.00885,78,154.6688241479688,1.9829336429226767
-10.903221,33.632296,75,117.24913208226538,1.5633217610968717
-10.895534,33.744985,84,142.92283106189944,1.7014622745464218
-10.891467,34.013325,66,158.24789739949986,2.397695415143937
-10.882429,34.050458,82,142.1801768346973,1.7339045955450891
-10.852595,33.531056,59,130.7971683304595,2.2169011581433815
-10.832742,34.187335,72,179.1859858230236,2.4886942475419946
-10.810424,34.032693,84,111.70174772728228,1.3297827110390747
-10.804108,34.059065,71,120.01953519149066,1.6904159886125445
-10.754226,33.537282,64,121.99148171703776,1.906116901828715
-10.716909,34.043547,75,226.41169404160328,3.018822587221377
-10.669118,34.075923,56,107.1812189200655,1.9139503378583125
-10.620806,34.109264,85,136.62795247839261,1.6073876762163837
-10.523532,34.197454,66,107.30199076939394,1.6257877389302111
-10.502489,34.176439,76,148.92511227832242,1.9595409510305581
-10.442679,34.101839,79,162.0899429288466,2.051771429479071
-10.403841,34.138224,68,83.41761196924986,1.2267295877830862
-10.399822,34.10239,71,88.9240438135644,1.2524513213178083
-10.363741,33.5863,67,93.5422380344361,1.3961528064841209
-10.32619,33.717783,75,72.88394561316238,0.9717859415088318
-10.300082,34.151984,73,135.40956505375573,1.8549255486815852
-10.282045,34.059226,64,77.26208221412571,1.2072200345957143
-10.216961,33.674528,69,106.7163269356695,1.5466134338502826
-10.20714,33.537028,53,102.00575511548492,1.9246368889714136
-10.184441,34.023583,72,112.30529543452418,1.559795769923947
-10.076443,33.560035,77,98.23937705552345,1.2758360656561487
-10.071092,33.996649,69,99.9475477862448,1.4485151853078957
-10.002974,33.478651,67,86.38714744243899,1.2893604095886415
-10.002351,33.932955,78,122.0960320320753,1.5653337440009654
-9.996945,33.836118,60,86.65573379552677,1.4442622299254462
-9.952077,33.91917,72,221.85798628825577,3.0813609206702193
-9.949785,33.908869,70,247.6889736728756,3.5384139096125082
-9.919753,33.91935,55,104.44108387286812,1.8989287976885112
-9.904199,33.900847,80,101.92743040997598,1.2740928801246998
-9.873128,33.896288,76,127.39311994319432,1.6762252624104517
-9.834715,33.411655,64,110.05523931764421,1.7196131143381908
-9.821687,33.400393,61,70.65356740703601,1.158255203394033
-9.81436,33.878212,68,138.9720236663631,2.0437062303876927
-9.792642,33.881055,71,105.47294593439412,1.4855344497801988
-9.776848,33.461158,62,108.81931954574803,1.7551503152540004
-9.776431,33.307894,70,102.4847248611338,1.4640674980161972
-9.759542,33.824057,65,120.02342386368571,1.8465142132874723
-9.757697,33.85199,71,103.20589401033315,1.4536041409906078
-9.748276,33.877764,74,175.28155343460134,2.3686696410081263
-9.715316,33.886667,61,86.29017513432083,1.414593034988866
-9.70895,33.263961,56,110.35241408578887,1.9705788229605155
-9.70643,33.572901,61,109.04540086359518,1.7876295223540193
-9.693834,33.384991,59,75.50087259679383,1.279675806725319
-9.692803,33.258806,65,134.3019641035311,2.0661840631312476
-9.686698,33.490198,72,99.59034220060674,1.3831991972306492
-9.678125,33.40707,68,85.77054531920288,1.261331548811807
-9.673118,33.238482,67,100.44378330010035,1.499160944777617
-9.667378,33.41101,66,85.19923776215941,1.2908975418509
-9.651637,33.813854,47,85.86661901718622,1.8269493407911963
-9.645417,33.802678,70,178.69685802289314,2.552812257469902
-9.624898,33.254616,79,109.039030022117,1.3802408863559115
-9.591378,33.05745,62,87.41579563486431,1.4099321876591018
-9.550397,33.291558,59,73.32525868035508,1.2428009945822895
-9.51923,33.139193,72,129.89676117432546,1.8041216829767426
-9.507538,33.259649,63,112.87865565027273,1.791724692861472
-9.429667,33.022118,56,85.94329292196488,1.5347016593208014
